evidence_id,source_id,nbs_id,suitability_family_id,variable,relationship,context,use_role,evidence_type,claim_basis,claim_scope,lineage_of,extraction_confidence,quote,page,reviewer_ok,raw_name,taxon,observed_dataset,attribution,locator_type,locator,commit_sha,justification_quote,justification_page,selection_justification,selection_justification_page,review_state,ruleset_version
ev_t4_slope_sper24_2,sperandio_2024,agroforestry,agroforestry__planted_silvoarable,slope,,"{""location"": ""Minas Gerais, Brazil""}",structural_suitability,scoping_candidate,cited_secondary,practice_technology,,medium,"Slope, on the other hand, is related to soil depth and conditions greater susceptibility to erosion and limits land use practices",6,false,slope,,,"[dropped 2026-07-17 by peetmate; reason:off_scope; note:general discussion point not clearly linked to agroforestry.] [dropped 2026-07-10 by peetmate; reason:off_scope; note:general discussion point not clearly linked to agroforestry.] [dropped 2026-07-10 by peetmate; reason:off_scope; note:general discussion point not clearly linked to agroforestry.] [dropped 2026-07-09 by peetmate; reason:off_scope; note:general discussion point not clearly linked to agroforestry.] [dropped 2026-07-09 by peetmate; reason:off_scope; note:general discussion point not clearly linked to agroforestry.] [dropped 2026-07-06 by peetmate; reason:off_scope; note:general discussion point not clearly linked to agroforestry.] [dropped 2026-06-23 by peetmate; reason:off_scope; note:general discussion point not clearly linked to agroforestry.] [dropped 2026-06-22 by peetmate; reason:off_scope; note:general discussion point not clearly linked to agroforestry.] Everest et al., 2022",page,,,,,,,dropped,
ev_t4_precip_sper24_1,sperandio_2024,agroforestry,agroforestry__planted_silvoarable,annual_precipitation,"{""direction"": ""restricts"", ""after_climate_pct"": 48, ""unit"": ""% area suitable (watersheds)"", ""note"": ""baseline_pct removed — not stated in this quote; requires a separate evidence unit with a direct citation giving the pre-climate-filter baseline""}","{""method"": ""Random Forest"", ""system"": ""agrosilvopastoral"", ""location"": ""Minas Gerais, Brazil""}",structural_suitability,ml_importance,primary_measured,practice_technology,,low,Adding climate attributes (N2) reduced the suitable area to 48 % of the watersheds.,4,false,climatic attributes,,WorldClim/BioclimVars,[dropped 2026-07-17 by peetmate; reason:other; note:this just states 48% of an area was suitable. How is this useful?] [dropped 2026-07-10 by peetmate; reason:other; note:this just states 48% of an area was suitable. How is this useful?],page,,,,,,,dropped,
ev_t4_precip_sper24_2,sperandio_2024,agroforestry,agroforestry__planted_silvoarable,annual_precipitation,,"{""system"": ""agrosilvopastoral""}",structural_suitability,scoping_candidate,primary_measured,practice_technology,,low,the most commonly used variables in land suitability modeling are precipitation and temperature,6,false,precipitation,,,[dropped 2026-07-17 by peetmate] [dropped 2026-07-10 by peetmate] [dropped 2026-07-10 by peetmate],page,,,,,,,dropped,2026-06-18.section-scope
ev_t4_mat_sper24_1,sperandio_2024,agroforestry,agroforestry__planted_silvoarable,mean_annual_temperature,,"{""system"": ""agrosilvopastoral""}",structural_suitability,scoping_candidate,primary_measured,practice_technology,,low,the most commonly used variables in land suitability modeling are precipitation and temperature,6,false,temperature,,,[dropped 2026-07-17 by peetmate] [dropped 2026-07-10 by peetmate] [dropped 2026-07-10 by peetmate],page,,,,,,,dropped,2026-06-18.section-scope
ev_t4_soilph_sper24_1,sperandio_2024,agroforestry,agroforestry__planted_silvoarable,soil_ph,,"{""soil_depth_cm"": ""100-200"", ""system"": ""agrosilvopastoral"", ""location"": ""Minas Gerais, Brazil""}",structural_suitability,scoping_candidate,cited_secondary,practice_technology,,low,"Soil density, clay content, and pH are presented as important layers in land suitability modeling",6,false,pH,,EMBRAPA soil attributes 90m,"[dropped 2026-07-17 by peetmate] [dropped 2026-07-10 by peetmate] [dropped 2026-07-10 by peetmate] Akpoti, 2019; Ozalp and Akinci, 2023",page,,,,,,,dropped,2026-06-18.section-scope
ev_t4_soc_sper24_1,sperandio_2024,agroforestry,agroforestry__planted_silvoarable,soil_organic_carbon,,"{""soil_depth_cm"": ""0-200"", ""resolution_m"": 90, ""system"": ""agrosilvopastoral"", ""location"": ""Minas Gerais, Brazil""}",structural_suitability,scoping_candidate,primary_measured,practice_technology,,low,"These attributes include organic carbon content, soil density, pH, cation exchange capacity, sand, silt, and clay content.",3,false,organic carbon content,,EMBRAPA soil attributes 90m,"[query 2026-07-17 by peetmate; reason:insufficient_context; note:the context is truncated as the text flows from the bottom of one column to the top of another and we are only showing the top.] [query 2026-07-10 by peetmate; reason:insufficient_context; note:the context is truncated as the text flows from the bottom of one column to the top of another and we are only showing the top.] [VERIFY-FLAG scope: methods — Lists soil attributes used as model inputs (organic carbon, density, pH, CEC, texture) — methods/data-layer description, not a SOC suitabili]",page,,,,,,,,2026-06-18.section-scope
ev_t4_road_sper24_1,sperandio_2024,agroforestry,agroforestry__planted_silvoarable,distance_to_road,,"{""road_classes"": [""federal"", ""state"", ""municipal""], ""system"": ""agrosilvopastoral"", ""location"": ""Minas Gerais, Brazil""}",operational_risk,scoping_candidate,primary_measured,practice_technology,,low,"For the data cube, layers were added with the Euclidean distance in relation to each type of road.",3,false,distance to roads,,"IBGE road segments 1:250,000","[VERIFY-FLAG scope: methods — ""layers were added with the Euclidean distance in relation to each type of road"" — describes data-cube construction (methods), not a distanc]",page,,,,,,,,2026-06-18.section-scope
ev_t4_road_sper24_2,sperandio_2024,agroforestry,agroforestry__planted_silvoarable,distance_to_road,,"{""system"": ""agrosilvopastoral"", ""location"": ""Minas Gerais, Brazil""}",operational_risk,scoping_candidate,cited_secondary,practice_technology,,low,Roads are the main predictor for analyzing the anthropic influence on modeling land use and land use change,6,false,roads,,,"[VERIFY-FLAG scope: methods — ""Roads are the main predictor for analyzing the anthropic influence on modeling land use and land use change"" — a variable-importance justif] Akpoti, 2019",page,,,,,,,,2026-06-18.section-scope
ev_t4_lc_sper24_1,sperandio_2024,agroforestry,agroforestry__planted_silvoarable,land_cover,,"{""system"": ""agrosilvopastoral"", ""location"": ""Minas Gerais, Brazil""}",structural_suitability,scoping_candidate,primary_measured,practice_technology,,low,"The data cube comprised 100 geospatial layers, organized into informational plans on soil classes (4 layers), lithology (3 layers), slope (1 layer)",4,false,soil classes,,,[dropped 2026-07-17 by peetmate] [dropped 2026-07-10 by peetmate],page,,,,,"Used as baseline land capability classification layer (N1 cluster baseline, FEAM/SEAPA methodology)",,dropped,2026-06-18.section-scope
ev_t3_erosion_sper24_1,sperandio_2024,agroforestry,agroforestry__planted_silvoarable,erosion_hazard,,"{""system"": ""agrosilvopastoral"", ""location"": ""Minas Gerais, Brazil""}",climate_risk,scoping_candidate,cited_secondary,practice_technology,,medium,"Slope, on the other hand, is related to soil depth and conditions greater susceptibility to erosion and limits land use practices",6,false,slope-related erosion susceptibility,,,"Everest et al., 2022",page,,,,,,,,
ev_t3_swr_sper24_1,sperandio_2024,agroforestry,agroforestry__planted_silvoarable,soil_water_retention,,"{""depth_layers_cm"": [5, 15, 30, 60, 100, 200], ""resolution_m"": 90, ""system"": ""agrosilvopastoral"", ""location"": ""Minas Gerais, Brazil""}",climate_risk,scoping_candidate,primary_measured,practice_technology,,medium,"Furthermore, we added water resources (N3) such as water availability layers for depths of 0–5 cm, 5–15 cm, 15–30 cm, 30–60 cm, 60–100 cm, and 100–200 cm, obtained from EMBRAPA with a spatial resolution of 90 m (version 2021 - https://geoinfo.cnps.embrapa.br/).",3,false,water availability layers,,EMBRAPA water availability 90m,,page,,,,,,,,2026-06-18.section-scope
ev_t6_ecosvc_sper24_1,sperandio_2024,agroforestry,agroforestry__planted_silvoarable,ecosystem_service,,"{""system"": ""agrosilvopastoral"", ""location"": ""Minas Gerais, Brazil"", ""land_type"": ""rocky outcrops / cerrado""}",nbs_effect,scoping_candidate,primary_measured,practice_technology,,low,"Despite their low suitability for agriculture, these points harbor high biodiversity and a rich presence of springs.",6,false,biodiversity and springs,,,,page,,,,,"Study highlights that low-agrosilvopastoral-suitability areas (rocky outcrops, Cerrado grassland) provide high ecosystem service value — relevant to M3/T6 ecosystem service layer.",,,
ev_t6_ecosvc_sper24_2,sperandio_2024,agroforestry,agroforestry__planted_silvoarable,ecosystem_service,,"{""service_type"": ""pollination"", ""system"": ""agrosilvopastoral"", ""location"": ""Minas Gerais, Brazil""}",nbs_effect,scoping_candidate,cited_secondary,practice_technology,,low,"native vegetation near cultivated areas maximizes pollination services, thereby enhancing crop productivity and stability",6,false,pollination services,,,"Dainese et al., 2019; Lázaro and Alomar, 2019; Bergamo et al., 2021",page,,,,,,,,
ev_T4_mat_unger2023_1,unger_2023,agroforestry,agroforestry__planted_silvoarable,mean_annual_temperature,"{""value"": 9.5, ""unit"": ""degrees_C"", ""period"": ""1991-2020""}","{""geographic_scope"": ""Brandenburg, Germany"", ""study_income_group"": ""high""}",structural_suitability,scoping_candidate,primary_measured,practice_technology,,low,"mean temperature and mean precipitation of the study area
in the long-term average (1991–2020) are 9.5 ◦C [41] and 586 mm, respectively [42].",3,false,mean temperature,,,"[VERIFY-FLAG scope: study_site — Quote gives the study area's long-term average temperature (9.5C) and precipitation (586mm) — site-characteristics description, not a temper] [AUTO-QUARANTINE off_scope:study_site]",page,,,,,,,dropped,2026-06-18.section-scope
ev_T4_precip_unger2023_1,unger_2023,agroforestry,agroforestry__planted_silvoarable,annual_precipitation,"{""value"": 586, ""unit"": ""mm"", ""period"": ""1991-2020""}","{""geographic_scope"": ""Brandenburg, Germany"", ""study_income_group"": ""high""}",structural_suitability,scoping_candidate,primary_measured,practice_technology,,medium,"mean temperature and mean precipitation of the study area
in the long-term average (1991–2020) are 9.5 ◦C [41] and 586 mm, respectively [42].",3,false,mean precipitation,,,[dropped 2026-07-17 by peetmate; reason:off_scope; note:this is about a study area not suitability!] [dropped 2026-07-10 by peetmate; reason:off_scope; note:this is about a study area not suitability!] [dropped 2026-07-10 by peetmate; reason:off_scope; note:this is about a study area not suitability!] [dropped 2026-07-09 by peetmate; reason:off_scope; note:this is about a study area not suitability!] [dropped 2026-07-09 by peetmate; reason:off_scope; note:this is about a study area not suitability!] [dropped 2026-07-06 by peetmate; reason:off_scope; note:this is about a study area not suitability!] [dropped 2026-06-23 by peetmate; reason:off_scope; note:this is about a study area not suitability!] [dropped 2026-06-22 by peetmate; reason:off_scope; note:this is about a study area not suitability!] [dropped 2026-06-22 by peetmate; reason:off_scope; note:this is about a study area not suitability!] [dropped 2026-06-22 by peetmate; reason:off_scope; note:this is about a study area not suitability!] [dropped 2026-06-18 by peetmate; reason:off_scope; note:this is about a study area not suitability!] [dropped 2026-06-18 by peetmate; reason:off_scope; note:this is about a study area not suitability!] [dropped 2026-06-18 by peetmate; reason:off_scope; note:this is about a study area not suitability!] [dropped 2026-06-18 by peetmate; reason:off_scope; note:this is about a study area not suitability!],page,,,,,,,dropped,
